fulfillment_id,order_id,warehouse_hub,delivery_zone,promised_date,actual_delivery_date,delivery_status,delay_reason,delivery_partner
FULL_005778,ORD_005778,Sharjah Hub,Zone C,2025-11-15,2025-11-15,On Time,,QuickShip
FULL_005779,ORD_005779,Abu Dhabi Hub,Zone A,2025-10-11,2025-10-11,Delayed,Traffic/Weather,SpeedLink
FULL_005780,ORD_005780,Dubai Hub,Zone E,2025-12-12,2025-12-11,On Time,,SpeedLink
FULL_005781,ORD_005781,Sharjah Hub,Zone C,2025-11-30,2025-11-29,On Time,,QuickShip
FULL_005782,ORD_005782,Dubai Hub,Zone E,2025-12-05,,Pending,,FastTrack
FULL_005783,ORD_005783,Dubai Hub,Zone A,2025-12-24,2025-12-24,On Time,,QuickShip
FULL_005784,ORD_005784,Sharjah Hub,Zone E,2025-12-03,2025-12-05,Delayed,Traffic/Weather,QuickShip
FULL_005785,ORD_005785,Abu Dhabi Hub,Zone B,2025-11-25,2025-11-22,On Time,,QuickShip
FULL_005786,ORD_005786,Abu Dhabi Hub,Zone D,2025-10-31,2025-11-05,Delayed,Address Issue,QuickShip
FULL_005787,ORD_005787,Dubai Hub,Zone A,2025-11-01,2025-11-02,Delayed,Warehouse Delay,QuickShip
FULL_005788,ORD_005788,Dubai Hub,Zone C,2025-12-10,2025-12-10,On Time,,QuickShip
FULL_005789,ORD_005789,Abu Dhabi Hub,Zone D,2025-11-18,2025-11-23,Delayed,Traffic/Weather,FastTrack
FULL_005790,ORD_005790,Dubai Hub,Zone A,2025-11-16,2025-11-16,On Time,,SpeedLink
FULL_005791,ORD_005791,Dubai Hub,Zone E,2025-10-11,2025-10-10,On Time,,SpeedLink
FULL_005792,ORD_005792,Sharjah Hub,Zone D,2025-12-05,2025-12-05,On Time,,SpeedLink
FULL_005793,ORD_005793,Sharjah Hub,Zone E,2025-12-05,,Pending,,QuickShip
FULL_005794,ORD_005794,Dubai Hub,Zone F,2025-12-11,,Pending,,FastTrack
FULL_005795,ORD_005795,Dubai Hub,Zone B,2025-12-23,,Failed,Address Issue,QuickShip
FULL_005796,ORD_005796,Sharjah Hub,Zone B,2025-11-05,2025-11-03,On Time,,SpeedLink
FULL_005797,ORD_005797,Dubai Hub,Zone C,2025-12-10,2025-12-14,Delayed,Warehouse Delay,FastTrack
FULL_005798,ORD_005798,Dubai Hub,Zone C,2025-10-12,2025-10-09,On Time,,QuickShip
FULL_005799,ORD_005799,Sharjah Hub,Zone D,2025-11-11,2025-11-10,On Time,,SpeedLink
FULL_005800,ORD_005800,Sharjah Hub,Zone D,2025-11-05,2025-11-03,On Time,,FastTrack
FULL_005801,ORD_005801,Sharjah Hub,Zone D,2026-01-03,2026-01-01,On Time,,QuickShip
FULL_005802,ORD_005802,Dubai Hub,Zone A,2025-12-07,2025-12-07,On Time,,SpeedLink
FULL_005803,ORD_005803,Abu Dhabi Hub,Zone A,2026-01-06,,Pending,,SpeedLink
FULL_005804,ORD_005804,Dubai Hub,Zone F,2026-01-06,2026-01-06,On Time,,QuickShip
FULL_005805,ORD_005805,Dubai Hub,Zone D,2025-12-03,,Failed,Address Issue,QuickShip
FULL_005806,ORD_005806,Sharjah Hub,Zone F,2025-12-17,,Failed,Address Issue,QuickShip
FULL_005807,ORD_005807,Abu Dhabi Hub,Zone F,2025-10-13,2025-10-12,On Time,,SpeedLink
FULL_005808,ORD_005808,Sharjah Hub,Zone D,2025-11-16,2025-11-15,On Time,,SpeedLink
FULL_005809,ORD_005809,Dubai Hub,Zone F,2025-10-20,,Failed,Address Issue,FastTrack
FULL_005810,ORD_005810,Sharjah Hub,Zone E,2025-12-29,2025-12-30,Delayed,Traffic/Weather,SpeedLink
FULL_005811,ORD_005811,Dubai Hub,Zone E,2025-11-08,2025-11-08,On Time,,FastTrack
FULL_005812,ORD_005812,Dubai Hub,Zone E,2025-11-17,2025-11-16,On Time,,SpeedLink
FULL_005813,ORD_005813,Dubai Hub,Zone C,2025-10-24,2025-10-22,On Time,,FastTrack
FULL_005814,ORD_005814,Dubai Hub,Zone F,2025-12-04,2025-12-04,On Time,,QuickShip
FULL_005815,ORD_005815,Dubai Hub,Zone D,2025-12-23,,Pending,,FastTrack
FULL_005816,ORD_005816,Dubai Hub,Zone E,2025-10-14,2025-10-18,Delayed,Traffic/Weather,QuickShip
FULL_005817,ORD_005817,Dubai Hub,Zone E,2025-12-05,2025-12-03,On Time,,FastTrack
FULL_005818,ORD_005818,Dubai Hub,Zone B,2025-12-27,2025-12-27,On Time,,QuickShip
FULL_005819,ORD_005819,Dubai Hub,Zone A,2025-11-25,2025-11-25,On Time,,QuickShip
FULL_005820,ORD_005820,Dubai Hub,Zone D,2025-12-23,2025-12-25,Delayed,Customer Unavailable,FastTrack
FULL_005821,ORD_005821,Dubai Hub,Zone E,2025-12-06,2025-12-06,On Time,,QuickShip
FULL_005822,ORD_005822,Abu Dhabi Hub,Zone F,2026-01-05,2026-01-05,On Time,,FastTrack
FULL_005823,ORD_005823,Dubai Hub,Zone B,2025-12-04,2025-12-04,On Time,,SpeedLink
FULL_005824,ORD_005824,Abu Dhabi Hub,Zone D,2026-01-03,2026-01-02,On Time,,FastTrack
FULL_005825,ORD_005825,Abu Dhabi Hub,Zone E,2025-11-20,2025-11-18,On Time,,QuickShip
FULL_005826,ORD_005826,Dubai Hub,Zone C,2026-01-06,2026-01-06,On Time,,SpeedLink
FULL_005827,ORD_005827,Sharjah Hub,Zone E,2025-10-21,,Pending,,SpeedLink
FULL_005828,ORD_005828,Abu Dhabi Hub,Zone F,2025-11-11,2025-11-10,On Time,,SpeedLink
FULL_005829,ORD_005829,Dubai Hub,Zone C,2025-12-06,2025-12-05,On Time,,SpeedLink
FULL_005830,ORD_005830,Dubai Hub,Zone F,2026-01-02,2026-01-02,On Time,,QuickShip
FULL_005831,ORD_005831,Abu Dhabi Hub,Zone A,2025-10-18,,Pending,,FastTrack
FULL_005832,ORD_005832,Sharjah Hub,Zone B,2025-10-16,2025-10-17,On Time,,QuickShip
FULL_005833,ORD_005833,Abu Dhabi Hub,Zone A,2025-11-24,2025-11-22,On Time,,SpeedLink
FULL_005834,ORD_005834,Dubai Hub,Zone F,2025-12-16,,Pending,,QuickShip
FULL_005835,ORD_005835,Abu Dhabi Hub,Zone F,2025-11-18,,Pending,,SpeedLink
FULL_005836,ORD_005836,Abu Dhabi Hub,Zone D,2025-12-15,2025-12-15,On Time,,FastTrack
FULL_005837,ORD_005837,Sharjah Hub,Zone D,2025-12-19,2025-12-17,On Time,,SpeedLink
FULL_005838,ORD_005838,Dubai Hub,Zone A,2025-11-12,2025-11-12,On Time,,SpeedLink
FULL_005839,ORD_005839,Dubai Hub,Zone F,2025-10-20,2025-10-20,On Time,,QuickShip
FULL_005840,ORD_005840,Dubai Hub,Zone A,2025-12-22,2025-12-21,On Time,,FastTrack
FULL_005841,ORD_005841,Abu Dhabi Hub,Zone F,2025-11-02,,Failed,Address Issue,FastTrack
FULL_005842,ORD_005842,Dubai Hub,Zone C,2026-01-04,2026-01-04,On Time,,QuickShip
FULL_005843,ORD_005843,Dubai Hub,Zone C,2025-12-03,2025-12-03,On Time,,SpeedLink
FULL_005844,ORD_005844,Sharjah Hub,Zone E,2025-10-24,2025-10-25,Delayed,Traffic/Weather,SpeedLink
FULL_005845,ORD_005845,Sharjah Hub,Zone F,2026-01-08,,Failed,Customer Unavailable,SpeedLink
FULL_005846,ORD_005846,Dubai Hub,Zone C,2025-11-27,2025-11-27,On Time,,FastTrack
FULL_005847,ORD_005847,Sharjah Hub,Zone C,2025-10-22,2025-10-22,On Time,,QuickShip
FULL_005848,ORD_005848,Sharjah Hub,Zone C,2025-10-17,2025-10-21,Delayed,Address Issue,QuickShip
FULL_005849,ORD_005849,Sharjah Hub,Zone E,2025-12-14,2025-12-14,On Time,,FastTrack
FULL_005850,ORD_005850,Abu Dhabi Hub,Zone C,2025-10-08,2025-10-08,Delayed,Traffic/Weather,QuickShip
FULL_005851,ORD_005851,Dubai Hub,Zone C,2025-11-03,2025-11-03,On Time,,SpeedLink
FULL_005852,ORD_005852,Sharjah Hub,Zone D,2025-11-04,2025-11-06,Delayed,Address Issue,QuickShip
FULL_005853,ORD_005853,Abu Dhabi Hub,Zone B,2025-12-07,2025-12-05,On Time,,QuickShip
FULL_005854,ORD_005854,Sharjah Hub,Zone C,2025-12-05,2025-12-08,On Time,,FastTrack
FULL_005855,ORD_005855,Dubai Hub,Zone E,2025-10-27,,Failed,Address Issue,SpeedLink
FULL_005856,ORD_005856,Abu Dhabi Hub,Zone B,2025-10-31,2025-11-02,Delayed,Address Issue,SpeedLink
FULL_005857,ORD_005857,Dubai Hub,Zone B,2025-11-14,2025-11-14,On Time,,SpeedLink
FULL_005858,ORD_005858,Sharjah Hub,Zone A,2026-01-03,2026-01-04,Delayed,Traffic/Weather,SpeedLink
FULL_005859,ORD_005859,Dubai Hub,Zone B,2025-11-05,,Failed,Customer Unavailable,FastTrack
FULL_005860,ORD_005860,Abu Dhabi Hub,Zone C,2025-10-30,2025-10-30,On Time,,FastTrack
FULL_005861,ORD_005861,Abu Dhabi Hub,Zone E,2025-11-28,2025-11-29,On Time,,FastTrack
FULL_005862,ORD_005862,Abu Dhabi Hub,Zone E,2025-12-17,2025-12-17,On Time,,FastTrack
FULL_005863,ORD_005863,Dubai Hub,Zone B,2025-11-28,,Failed,Address Issue,QuickShip
FULL_005864,ORD_005864,Abu Dhabi Hub,Zone E,2025-11-06,2025-11-06,On Time,,SpeedLink
FULL_005865,ORD_005865,Dubai Hub,Zone A,2025-11-14,2025-11-14,On Time,,QuickShip
FULL_005866,ORD_005866,Abu Dhabi Hub,Zone B,2025-12-27,2025-12-27,On Time,,FastTrack
FULL_005867,ORD_005867,Sharjah Hub,Zone B,2025-11-06,2025-11-06,On Time,,QuickShip
FULL_005868,ORD_005868,Dubai Hub,Zone D,2025-11-27,2025-11-26,On Time,,SpeedLink
FULL_005869,ORD_005869,Sharjah Hub,Zone D,2025-11-23,2025-11-23,On Time,,SpeedLink
FULL_005870,ORD_005870,Dubai Hub,Zone E,2025-12-06,2025-12-06,On Time,,FastTrack
FULL_005871,ORD_005871,Dubai Hub,Zone E,2025-10-29,2025-10-29,On Time,,SpeedLink
FULL_005872,ORD_005872,Dubai Hub,Zone C,2025-12-15,2025-12-17,Delayed,Customer Unavailable,FastTrack
FULL_005873,ORD_005873,Abu Dhabi Hub,Zone E,2025-12-31,2025-12-31,On Time,,SpeedLink
FULL_005874,ORD_005874,Dubai Hub,Zone A,2025-12-29,,Pending,,QuickShip
FULL_005875,ORD_005875,Abu Dhabi Hub,Zone D,2025-12-13,2025-12-12,On Time,,FastTrack
FULL_005876,ORD_005876,Abu Dhabi Hub,Zone D,2025-11-19,2025-11-16,On Time,,QuickShip
FULL_005877,ORD_005877,Dubai Hub,Zone A,2025-11-18,2025-11-18,On Time,,FastTrack
FULL_005878,ORD_005878,Sharjah Hub,Zone D,2025-12-05,2025-12-02,On Time,,SpeedLink
FULL_005879,ORD_005879,Abu Dhabi Hub,Zone F,2025-11-04,2025-11-04,On Time,,SpeedLink
FULL_005880,ORD_005880,Sharjah Hub,Zone F,2025-11-11,2025-11-14,Delayed,Traffic/Weather,QuickShip
FULL_005881,ORD_005881,Dubai Hub,Zone F,2026-01-05,2026-01-03,On Time,,SpeedLink
FULL_005882,ORD_005882,Abu Dhabi Hub,Zone A,2025-11-01,2025-11-01,On Time,,SpeedLink
FULL_005883,ORD_005883,Dubai Hub,Zone A,2025-10-14,2025-10-17,Delayed,Rider Unavailable,SpeedLink
FULL_005884,ORD_005884,Abu Dhabi Hub,Zone D,2025-11-21,,Failed,Customer Unavailable,FastTrack
FULL_005885,ORD_005885,Sharjah Hub,Zone B,2025-11-09,2025-11-09,On Time,,SpeedLink
FULL_005886,ORD_005886,Dubai Hub,Zone D,2025-10-17,2025-10-17,On Time,,FastTrack
FULL_005887,ORD_005887,Dubai Hub,Zone A,2025-12-21,2025-12-21,On Time,,QuickShip
FULL_005888,ORD_005888,Dubai Hub,Zone C,2026-01-04,,Pending,,SpeedLink
FULL_005889,ORD_005889,Sharjah Hub,Zone C,2025-10-28,,Failed,Customer Unavailable,FastTrack
FULL_005890,ORD_005890,Dubai Hub,Zone B,2025-12-01,2025-12-01,On Time,,SpeedLink
FULL_005891,ORD_005891,Dubai Hub,Zone C,2025-11-19,,Pending,,FastTrack
FULL_005892,ORD_005892,Dubai Hub,Zone D,2025-11-08,2025-11-08,On Time,,SpeedLink
FULL_005893,ORD_005893,Dubai Hub,Zone A,2026-01-07,2026-01-12,Delayed,Warehouse Delay,FastTrack
FULL_005894,ORD_005894,Sharjah Hub,Zone E,2025-10-30,2025-10-27,Delayed,Customer Unavailable,FastTrack
FULL_005895,ORD_005895,Abu Dhabi Hub,Zone D,2025-11-16,2025-11-16,On Time,,QuickShip
FULL_005896,ORD_005896,Dubai Hub,Zone B,2025-12-10,2025-12-08,On Time,,FastTrack
FULL_005897,ORD_005897,Dubai Hub,Zone C,2025-12-23,2025-12-23,On Time,,FastTrack
FULL_005898,ORD_005898,Sharjah Hub,Zone B,2025-12-16,2025-12-14,On Time,,QuickShip
FULL_005899,ORD_005899,Abu Dhabi Hub,Zone B,2025-12-29,2025-12-30,Delayed,Rider Unavailable,QuickShip
FULL_005900,ORD_005900,Sharjah Hub,Zone B,2025-12-22,,Failed,Address Issue,QuickShip
FULL_005901,ORD_005901,Abu Dhabi Hub,Zone C,2025-10-17,2025-10-15,On Time,,SpeedLink
FULL_005902,ORD_005902,Dubai Hub,Zone D,2025-12-10,,Failed,Address Issue,QuickShip
FULL_005903,ORD_005903,Dubai Hub,Zone C,2025-11-04,2025-11-07,Delayed,Traffic/Weather,SpeedLink
FULL_005904,ORD_005904,Abu Dhabi Hub,Zone B,2025-11-09,2025-11-13,Delayed,Address Issue,FastTrack
FULL_005905,ORD_005905,Abu Dhabi Hub,Zone D,2025-10-18,2025-10-17,On Time,,QuickShip
FULL_005906,ORD_005906,Abu Dhabi Hub,Zone A,2026-01-08,,Pending,,QuickShip
FULL_005907,ORD_005907,Sharjah Hub,Zone D,2025-11-21,2025-11-19,On Time,,SpeedLink
FULL_005908,ORD_005908,Dubai Hub,Zone A,2025-11-13,2025-11-12,On Time,,FastTrack
FULL_005909,ORD_005909,Abu Dhabi Hub,Zone F,2025-10-27,2025-10-27,On Time,,FastTrack
FULL_005910,ORD_005910,Sharjah Hub,Zone A,2025-11-11,2025-11-12,Delayed,Address Issue,SpeedLink
FULL_005911,ORD_005911,Dubai Hub,Zone D,2025-11-03,2025-11-02,On Time,,QuickShip
FULL_005912,ORD_005912,Sharjah Hub,Zone E,2025-12-16,,Pending,,SpeedLink
FULL_005913,ORD_005913,Abu Dhabi Hub,Zone C,2025-11-04,,Pending,,QuickShip
FULL_005914,ORD_005914,Abu Dhabi Hub,Zone B,2025-10-25,2025-10-25,On Time,,SpeedLink
FULL_005915,ORD_005915,Abu Dhabi Hub,Zone A,2025-12-04,2025-12-04,On Time,,FastTrack
FULL_005916,ORD_005916,Dubai Hub,Zone E,2025-11-16,2025-11-17,Delayed,Traffic/Weather,FastTrack
FULL_005917,ORD_005917,Dubai Hub,Zone D,2025-12-01,2025-12-02,Delayed,Address Issue,FastTrack
FULL_005918,ORD_005918,Dubai Hub,Zone D,2025-12-30,,Failed,Customer Unavailable,QuickShip
FULL_005919,ORD_005919,Dubai Hub,Zone C,2025-12-26,2025-12-30,Delayed,Traffic/Weather,SpeedLink
FULL_005920,ORD_005920,Abu Dhabi Hub,Zone F,2025-12-27,2025-12-27,On Time,,FastTrack
FULL_005921,ORD_005921,Abu Dhabi Hub,Zone B,2026-01-05,2026-01-05,On Time,,FastTrack
FULL_005922,ORD_005922,Sharjah Hub,Zone F,2025-11-02,2025-11-01,On Time,,FastTrack
FULL_005923,ORD_005923,Dubai Hub,Zone F,2025-10-21,2025-10-19,On Time,,SpeedLink
FULL_005924,ORD_005924,Sharjah Hub,Zone A,2025-11-17,2025-11-15,On Time,,QuickShip
FULL_005925,ORD_005925,Dubai Hub,Zone E,2026-01-03,2026-01-02,On Time,,SpeedLink
FULL_005926,ORD_005926,Sharjah Hub,Zone C,2025-12-22,2025-12-23,Delayed,Warehouse Delay,QuickShip
FULL_005927,ORD_005927,Dubai Hub,Zone C,2025-11-23,2025-11-23,On Time,,FastTrack
FULL_005928,ORD_005928,Sharjah Hub,Zone A,2025-12-10,,Pending,,SpeedLink
FULL_005929,ORD_005929,Abu Dhabi Hub,Zone E,2025-10-15,2025-10-18,Delayed,Rider Unavailable,QuickShip
FULL_005930,ORD_005930,Dubai Hub,Zone C,2025-12-07,2025-12-12,Delayed,Rider Unavailable,SpeedLink
FULL_005931,ORD_005931,Sharjah Hub,Zone F,2025-12-14,2025-12-13,On Time,,FastTrack
FULL_005932,ORD_005932,Sharjah Hub,Zone D,2026-01-04,2026-01-05,Delayed,Traffic/Weather,SpeedLink
FULL_005933,ORD_005933,Abu Dhabi Hub,Zone F,2025-12-08,2025-12-09,Delayed,Address Issue,QuickShip
FULL_005934,ORD_005934,Dubai Hub,Zone A,2026-01-03,2026-01-06,Delayed,Warehouse Delay,QuickShip
FULL_005935,ORD_005935,Sharjah Hub,Zone B,2025-10-19,2025-10-18,On Time,,FastTrack
FULL_005936,ORD_005936,Dubai Hub,Zone B,2025-10-23,2025-10-23,On Time,,FastTrack
FULL_005937,ORD_005937,Dubai Hub,Zone D,2025-11-10,2025-11-09,On Time,,FastTrack
FULL_005938,ORD_005938,Dubai Hub,Zone E,2025-11-20,2025-11-20,On Time,,FastTrack
FULL_005939,ORD_005939,Dubai Hub,Zone D,2025-10-24,,Failed,Address Issue,SpeedLink
FULL_005940,ORD_005940,Abu Dhabi Hub,Zone A,2025-10-31,2025-10-31,On Time,,FastTrack
FULL_005941,ORD_005941,Dubai Hub,Zone D,2025-12-22,2025-12-22,On Time,,QuickShip
FULL_005942,ORD_005942,Dubai Hub,Zone B,2026-01-01,2025-12-30,On Time,,SpeedLink
FULL_005943,ORD_005943,Sharjah Hub,Zone B,2025-12-26,2025-12-26,On Time,,SpeedLink
FULL_005944,ORD_005944,Dubai Hub,Zone E,2026-01-06,2026-01-05,On Time,,SpeedLink
FULL_005945,ORD_005945,Abu Dhabi Hub,Zone E,2025-10-15,2025-10-15,On Time,,FastTrack
FULL_005946,ORD_005946,Sharjah Hub,Zone C,2025-11-24,2025-11-24,On Time,,FastTrack
FULL_005947,ORD_005947,Dubai Hub,Zone A,2025-11-12,2025-11-12,On Time,,QuickShip
FULL_005948,ORD_005948,Dubai Hub,Zone F,2025-10-14,,Pending,,QuickShip
FULL_005949,ORD_005949,Sharjah Hub,Zone E,2025-10-23,2025-10-25,Delayed,Address Issue,QuickShip
FULL_005950,ORD_005950,Abu Dhabi Hub,Zone A,2025-10-31,,Pending,,FastTrack
FULL_005951,ORD_005951,Abu Dhabi Hub,Zone B,2025-12-19,2025-12-19,On Time,,SpeedLink
FULL_005952,ORD_005952,Abu Dhabi Hub,Zone C,2025-12-06,2025-12-06,On Time,,FastTrack
FULL_005953,ORD_005953,Dubai Hub,Zone E,2025-11-26,2025-11-27,Delayed,Traffic/Weather,SpeedLink
FULL_005954,ORD_005954,Sharjah Hub,Zone B,2025-11-01,2025-11-03,Delayed,Customer Unavailable,FastTrack
FULL_005955,ORD_005955,Dubai Hub,Zone E,2025-11-25,2025-11-26,Delayed,Warehouse Delay,QuickShip
FULL_005956,ORD_005956,Dubai Hub,Zone C,2026-01-03,2026-01-03,On Time,,FastTrack
FULL_005957,ORD_005957,Sharjah Hub,Zone F,2025-11-23,2025-11-27,Delayed,Traffic/Weather,QuickShip
FULL_005958,ORD_005958,Dubai Hub,Zone A,2025-12-12,,Pending,,QuickShip
FULL_005959,ORD_005959,Dubai Hub,Zone C,2025-12-08,2025-12-10,Delayed,Customer Unavailable,FastTrack
FULL_005960,ORD_005960,Dubai Hub,Zone F,2025-10-30,2025-10-29,On Time,,QuickShip
FULL_005961,ORD_005961,Sharjah Hub,Zone F,2025-10-21,2025-10-20,On Time,,SpeedLink
FULL_005962,ORD_005962,Abu Dhabi Hub,Zone C,2025-10-28,2025-10-30,Delayed,Rider Unavailable,FastTrack
FULL_005963,ORD_005963,Dubai Hub,Zone D,2025-10-22,2025-10-22,On Time,,SpeedLink
FULL_005964,ORD_005964,Dubai Hub,Zone C,2025-12-02,,Pending,,QuickShip
FULL_005965,ORD_005965,Abu Dhabi Hub,Zone F,2026-01-06,2026-01-07,Delayed,Warehouse Delay,FastTrack
FULL_005966,ORD_005966,Dubai Hub,Zone D,2025-11-30,2025-12-04,Delayed,Traffic/Weather,SpeedLink
FULL_005967,ORD_005967,Dubai Hub,Zone C,2025-12-05,2025-12-07,On Time,,SpeedLink
FULL_005968,ORD_005968,Abu Dhabi Hub,Zone F,2025-10-18,2025-10-18,On Time,,QuickShip
FULL_005969,ORD_005969,Sharjah Hub,Zone C,2025-11-17,2025-11-18,Delayed,Customer Unavailable,SpeedLink
FULL_005970,ORD_005970,Dubai Hub,Zone B,2025-12-01,2025-12-01,On Time,,FastTrack
FULL_005971,ORD_005971,Abu Dhabi Hub,Zone E,2025-12-14,,Failed,Address Issue,QuickShip
FULL_005972,ORD_005972,Abu Dhabi Hub,Zone A,2025-12-29,2025-12-26,On Time,,QuickShip
FULL_005973,ORD_005973,Abu Dhabi Hub,Zone B,2026-01-08,2026-01-05,On Time,,FastTrack
FULL_005974,ORD_005974,Abu Dhabi Hub,Zone A,2025-10-17,2025-10-16,On Time,,QuickShip
FULL_005975,ORD_005975,Sharjah Hub,Zone D,2025-10-27,,Failed,Address Issue,QuickShip
FULL_005976,ORD_005976,Dubai Hub,Zone A,2025-12-03,2025-12-05,Delayed,Address Issue,SpeedLink
FULL_005977,ORD_005977,Dubai Hub,Zone B,2025-11-08,,Pending,,SpeedLink
FULL_005978,ORD_005978,Dubai Hub,Zone E,2025-12-20,2025-12-19,On Time,,QuickShip
FULL_005979,ORD_005979,Sharjah Hub,Zone F,2025-12-11,2025-12-11,On Time,,QuickShip
FULL_005980,ORD_005980,Dubai Hub,Zone C,2025-10-09,2025-10-13,Delayed,Customer Unavailable,QuickShip
FULL_005981,ORD_005981,Dubai Hub,Zone B,2025-12-05,2025-12-08,On Time,,SpeedLink
FULL_005982,ORD_005982,Dubai Hub,Zone C,2025-11-15,2025-11-14,On Time,,FastTrack
FULL_005983,ORD_005983,Dubai Hub,Zone E,2025-10-24,,Pending,,SpeedLink
FULL_005984,ORD_005984,Dubai Hub,Zone D,2025-11-24,,Failed,Customer Unavailable,FastTrack
FULL_005985,ORD_005985,Sharjah Hub,Zone B,2025-10-13,2025-10-12,On Time,,SpeedLink
FULL_005986,ORD_005986,Abu Dhabi Hub,Zone A,2025-11-03,2025-11-01,On Time,,SpeedLink
FULL_005987,ORD_005987,Dubai Hub,Zone D,2026-01-02,2026-01-04,Delayed,Traffic/Weather,SpeedLink
FULL_005988,ORD_005988,Dubai Hub,Zone A,2025-12-01,2025-12-01,On Time,,SpeedLink
FULL_005989,ORD_005989,Dubai Hub,Zone D,2025-10-31,2025-10-31,On Time,,FastTrack
FULL_005990,ORD_005990,Dubai Hub,Zone B,2025-12-23,2025-12-22,On Time,,SpeedLink
FULL_005991,ORD_005991,Dubai Hub,Zone F,2025-12-22,2025-12-21,On Time,,QuickShip
FULL_005992,ORD_005992,Sharjah Hub,Zone E,2025-10-18,2025-10-17,On Time,,FastTrack
FULL_005993,ORD_005993,Abu Dhabi Hub,Zone E,2025-11-09,2025-11-11,Delayed,Rider Unavailable,FastTrack
FULL_005994,ORD_005994,Dubai Hub,Zone E,2025-10-18,2025-10-20,Delayed,Address Issue,SpeedLink
FULL_005995,ORD_005995,Dubai Hub,Zone E,2025-11-05,2025-11-02,On Time,,SpeedLink
FULL_005996,ORD_005996,Abu Dhabi Hub,Zone F,2026-01-06,2026-01-05,On Time,,QuickShip
FULL_005997,ORD_005997,Abu Dhabi Hub,Zone E,2025-11-09,2025-11-13,Delayed,Rider Unavailable,QuickShip
FULL_005998,ORD_005998,Dubai Hub,Zone D,2025-10-14,2025-10-14,On Time,,FastTrack
FULL_005999,ORD_005999,Dubai Hub,Zone F,2025-11-01,,Failed,Customer Unavailable,FastTrack
FULL_006000,ORD_006000,Dubai Hub,Zone C,2025-11-14,2025-11-18,Delayed,Address Issue,QuickShip
FULL_006001,ORD_006001,Sharjah Hub,Zone F,2025-11-16,2025-11-16,On Time,,FastTrack
FULL_006002,ORD_006002,Sharjah Hub,Zone D,2025-10-26,2025-10-26,On Time,,FastTrack
FULL_006003,ORD_006003,Abu Dhabi Hub,Zone F,2025-10-11,2025-10-11,On Time,,QuickShip
FULL_006004,ORD_006004,Dubai Hub,Zone F,2025-12-24,2025-12-27,Delayed,Customer Unavailable,QuickShip
FULL_006005,ORD_006005,Dubai Hub,Zone A,2025-12-18,2025-12-21,Delayed,Warehouse Delay,SpeedLink
FULL_006006,ORD_006006,Abu Dhabi Hub,Zone D,2025-10-11,2025-10-12,Delayed,Traffic/Weather,QuickShip
FULL_006007,ORD_006007,Dubai Hub,Zone E,2025-11-23,2025-11-23,On Time,,QuickShip
FULL_006008,ORD_006008,Abu Dhabi Hub,Zone C,2025-12-23,,Failed,Address Issue,FastTrack
FULL_006009,ORD_006009,Dubai Hub,Zone E,2025-11-09,2025-11-09,On Time,,SpeedLink
FULL_006010,ORD_006010,Dubai Hub,Zone B,2025-11-17,2025-11-17,On Time,,FastTrack
FULL_006011,ORD_006011,Abu Dhabi Hub,Zone D,2025-11-15,2025-11-14,On Time,,FastTrack
FULL_006012,ORD_006012,Abu Dhabi Hub,Zone E,2025-11-10,2025-11-10,On Time,,SpeedLink
FULL_006013,ORD_006013,Sharjah Hub,Zone E,2025-11-29,2025-12-03,Delayed,Address Issue,SpeedLink
FULL_006014,ORD_006014,Dubai Hub,Zone F,2025-12-22,2025-12-21,On Time,,QuickShip
FULL_006015,ORD_006015,Dubai Hub,Zone A,2025-11-01,2025-10-30,On Time,,QuickShip
FULL_006016,ORD_006016,Abu Dhabi Hub,Zone E,2025-10-21,2025-10-20,On Time,,FastTrack
FULL_006017,ORD_006017,Dubai Hub,Zone F,2026-01-03,2026-01-03,On Time,,FastTrack
FULL_006018,ORD_006018,Dubai Hub,Zone A,2025-11-30,2025-12-01,Delayed,Customer Unavailable,QuickShip
FULL_006019,ORD_006019,Dubai Hub,Zone F,2025-10-10,,Failed,Address Issue,QuickShip
FULL_006020,ORD_006020,Dubai Hub,Zone D,2025-11-17,2025-11-21,Delayed,Customer Unavailable,SpeedLink
FULL_006021,ORD_006021,Sharjah Hub,Zone A,2025-11-26,2025-11-26,On Time,,QuickShip
FULL_006022,ORD_006022,Dubai Hub,Zone D,2025-11-21,2025-11-20,On Time,,QuickShip
FULL_006023,ORD_006023,Sharjah Hub,Zone C,2025-11-12,2025-11-17,Delayed,Address Issue,FastTrack
FULL_006024,ORD_006024,Dubai Hub,Zone C,2025-11-30,2025-12-02,On Time,,QuickShip
FULL_006025,ORD_006025,Abu Dhabi Hub,Zone F,2025-11-23,2025-11-23,On Time,,QuickShip
FULL_006026,ORD_006026,Sharjah Hub,Zone B,2025-10-09,2025-10-09,On Time,,QuickShip
FULL_006027,ORD_006027,Dubai Hub,Zone A,2025-11-18,2025-11-18,On Time,,FastTrack
FULL_006028,ORD_006028,Dubai Hub,Zone F,2025-12-30,2025-12-30,On Time,,SpeedLink
FULL_006029,ORD_006029,Abu Dhabi Hub,Zone B,2025-12-20,2025-12-24,Delayed,Traffic/Weather,QuickShip
FULL_006030,ORD_006030,Dubai Hub,Zone B,2025-12-03,2025-12-03,On Time,,SpeedLink
